origin,destination,departure_time,arrival_time,duration,fare,nonstop,layovers
EWR,PDX,2024-12-01T07:00:00,2024-12-01T14:31:00,PT10H31M,543.71,False,SEA
JFK,PDX,2024-12-01T06:59:00,2024-12-01T15:54:00,PT11H55M,574.84,False,LAS
LGA,PDX,2024-12-01T22:50:00,2024-12-02T23:40:00,PT27H50M,574.84,False,DEN
EWR,PDX,2024-12-01T09:00:00,2024-12-01T16:50:00,PT10H50M,618.96,False,LAX
JFK,PDX,2024-12-01T16:00:00,2024-12-01T23:28:00,PT10H28M,624.34,False,SAN
LGA,PDX,2024-12-01T14:30:00,2024-12-01T21:40:00,PT10H10M,659.81,False,DCA
JFK,PDX,2024-12-01T07:00:00,2024-12-01T12:27:00,PT8H27M,665.19,False,SEA
JFK,PDX,2024-12-01T07:00:00,2024-12-01T14:31:00,PT10H31M,665.19,False,SEA
LGA,PDX,2024-12-01T18:29:00,2024-12-02T01:53:00,PT10H24M,670.56,False,DEN
JFK,PDX,2024-12-01T09:30:00,2024-12-01T16:59:00,PT10H29M,739.36,False,SAN
EWR,PDX,2024-12-01T17:10:00,2024-12-01T20:23:00,PT6H13M,769.02,True,None
LGA,PDX,2024-12-01T07:10:00,2024-12-01T13:49:00,PT9H39M,778.06,False,DEN
EWR,PDX,2024-12-01T18:29:00,2024-12-01T23:53:00,PT8H24M,813.54,False,SEA
JFK,PDX,2024-12-01T09:30:00,2024-12-01T20:35:00,PT14H5M,900.57,False,SAN
JFK,PDX,2024-12-01T11:45:00,2024-12-01T18:33:00,PT9H48M,932.86,False,SEA
JFK,PDX,2024-12-01T11:45:00,2024-12-01T19:33:00,PT10H48M,932.86,False,SEA
EWR,PDX,2024-12-01T15:40:00,2024-12-01T21:04:00,PT8H24M,945.76,False,DEN
EWR,PDX,2024-12-01T18:59:00,2024-12-02T01:53:00,PT9H54M,997.36,False,DEN
LGA,PDX,2024-12-01T13:15:00,2024-12-01T18:41:00,PT8H26M,1038.21,False,ORD
LGA,PDX,2024-12-01T06:25:00,2024-12-01T11:52:00,PT8H27M,1038.21,False,ORD
LGA,PDX,2024-12-01T16:41:00,2024-12-01T22:14:00,PT8H33M,1060.79,False,DEN
EWR,PDX,2024-12-01T07:55:00,2024-12-01T13:49:00,PT8H54M,1090.89,False,DEN
EWR,PDX,2024-12-01T14:15:00,2024-12-01T21:04:00,PT9H49M,1090.89,False,DEN
LGA,PDX,2024-12-01T15:05:00,2024-12-01T21:04:00,PT8H59M,1099.49,False,DEN
EWR,PDX,2024-12-01T13:00:00,2024-12-01T18:41:00,PT8H41M,1139.26,False,ORD
LGA,PDX,2024-12-01T16:41:00,2024-12-02T01:53:00,PT12H12M,1204.79,False,DEN
EWR,PDX,2024-12-01T12:30:00,2024-12-01T17:58:00,PT8H28M,1206.99,False,DEN
LGA,PDX,2024-12-01T10:25:00,2024-12-01T21:04:00,PT13H39M,1219.23,False,DCA
LGA,PDX,2024-12-01T07:10:00,2024-12-01T17:58:00,PT13H48M,1224.14,False,DEN
EWR,PDX,2024-12-01T15:40:00,2024-12-01T22:14:00,PT9H34M,1254.29,False,DEN
EWR,PDX,2024-12-01T06:30:00,2024-12-01T13:49:00,PT10H19M,1254.29,False,DEN
LGA,PDX,2024-12-01T12:10:00,2024-12-01T21:04:00,PT11H54M,1295.09,False,DEN
EWR,PDX,2024-12-01T17:15:00,2024-12-01T22:42:00,PT8H27M,1339.21,False,ORD
LGA,PDX,2024-12-01T17:25:00,2024-12-01T22:42:00,PT8H17M,1348.89,False,ORD
LGA,PDX,2024-12-01T16:29:00,2024-12-01T22:42:00,PT9H13M,1348.89,False,ORD
JFK,PDX,2024-12-01T16:40:00,2024-12-01T21:52:00,PT8H12M,1352.11,False,SEA
JFK,PDX,2024-12-01T18:40:00,2024-12-01T23:53:00,PT8H13M,1352.11,False,SEA
JFK,PDX,2024-12-01T16:40:00,2024-12-01T22:48:00,PT9H8M,1352.11,False,SEA
EWR,PDX,2024-12-01T15:25:00,2024-12-01T20:52:00,PT8H27M,1352.11,False,SEA
EWR,PDX,2024-12-01T15:25:00,2024-12-01T21:52:00,PT9H27M,1352.11,False,SEA
JFK,PDX,2024-12-01T18:40:00,2024-12-02T07:36:00,PT15H56M,1357.44,False,SEA
EWR,PDX,2024-12-01T11:40:00,2024-12-01T18:41:00,PT10H1M,1399.41,False,ORD
LGA,PDX,2024-12-01T11:25:00,2024-12-01T18:41:00,PT10H16M,1399.41,False,ORD
LGA,PDX,2024-12-01T12:10:00,2024-12-01T17:58:00,PT8H48M,1409.09,False,DEN
LGA,PDX,2024-12-01T10:00:00,2024-12-01T16:58:00,PT9H58M,1442.41,False,ORD
LGA,PDX,2024-12-01T09:10:00,2024-12-01T16:58:00,PT10H48M,1442.41,False,ORD
EWR,PDX,2024-12-01T17:00:00,2024-12-01T22:14:00,PT8H14M,1503.69,False,DEN
LGA,PDX,2024-12-01T15:05:00,2024-12-01T22:14:00,PT10H9M,1513.36,False,DEN
EWR,PDX,2024-12-01T12:30:00,2024-12-01T21:02:00,PT11H32M,1654.21,True,None
EWR,PDX,2024-12-01T15:15:00,2024-12-01T22:42:00,PT10H27M,1871.34,False,ORD
JFK,PDX,2024-12-02T16:00:00,2024-12-02T19:10:00,PT6H10M,331.5,True,None
EWR,PDX,2024-12-02T17:10:00,2024-12-02T20:23:00,PT6H13M,379.87,True,None
EWR,PDX,2024-12-02T16:00:00,2024-12-02T19:10:00,PT6H10M,398.15,True,None
EWR,PDX,2024-12-02T11:48:00,2024-12-02T17:38:00,PT8H50M,231.96,False,MSP
JFK,PDX,2024-12-02T11:24:00,2024-12-02T17:38:00,PT9H14M,231.96,False,MSP
EWR,PDX,2024-12-02T11:48:00,2024-12-03T11:38:00,PT26H50M,237.29,False,MSP
JFK,PDX,2024-12-02T11:24:00,2024-12-03T11:38:00,PT27H14M,237.29,False,MSP
EWR,PDX,2024-12-02T18:19:00,2024-12-03T01:17:00,PT9H58M,244.86,False,LAS
EWR,PDX,2024-12-02T20:30:00,2024-12-03T08:12:00,PT14H42M,250.19,False,LAS
EWR,PDX,2024-12-02T20:30:00,2024-12-03T09:44:00,PT16H14M,250.19,False,LAS
EWR,PDX,2024-12-02T18:19:00,2024-12-03T08:12:00,PT16H53M,250.19,False,LAS
JFK,PDX,2024-12-02T16:00:00,2024-12-02T19:10:00,PT6H10M,331.5,True,None
EWR,PDX,2024-12-02T18:29:00,2024-12-02T23:53:00,PT8H24M,340.54,False,SEA
EWR,PDX,2024-12-02T07:00:00,2024-12-02T12:27:00,PT8H27M,340.54,False,SEA
EWR,PDX,2024-12-02T15:25:00,2024-12-02T20:52:00,PT8H27M,340.54,False,SEA
EWR,PDX,2024-12-02T15:25:00,2024-12-02T21:52:00,PT9H27M,340.54,False,SEA
EWR,PDX,2024-12-02T07:00:00,2024-12-02T14:31:00,PT10H31M,340.54,False,SEA
JFK,PDX,2024-12-02T16:00:00,2024-12-02T23:28:00,PT10H28M,340.54,False,SAN
EWR,PDX,2024-12-02T17:10:00,2024-12-02T20:23:00,PT6H13M,379.87,True,None
LGA,PDX,2024-12-02T17:25:00,2024-12-02T22:42:00,PT8H17M,388.91,False,ORD
EWR,PDX,2024-12-02T16:00:00,2024-12-02T19:10:00,PT6H10M,398.15,True,None
LGA,PDX,2024-12-02T10:00:00,2024-12-02T16:58:00,PT9H58M,416.86,False,ORD
LGA,PDX,2024-12-02T14:30:00,2024-12-02T21:40:00,PT10H10M,416.86,False,DCA
LGA,PDX,2024-12-02T09:10:00,2024-12-02T16:58:00,PT10H48M,416.86,False,ORD
EWR,PDX,2024-12-02T17:15:00,2024-12-02T22:42:00,PT8H27M,474.91,False,ORD
JFK,PDX,2024-12-02T18:40:00,2024-12-02T23:53:00,PT8H13M,500.71,False,SEA
JFK,PDX,2024-12-02T09:30:00,2024-12-02T16:59:00,PT10H29M,501.79,False,SAN
JFK,PDX,2024-12-02T06:59:00,2024-12-02T15:54:00,PT11H55M,574.84,False,LAS
LGA,PDX,2024-12-02T22:50:00,2024-12-03T23:40:00,PT27H50M,574.84,False,DEN
LGA,PDX,2024-12-02T16:41:00,2024-12-02T22:42:00,PT9H1M,581.34,False,DEN
LGA,PDX,2024-12-02T13:15:00,2024-12-02T18:41:00,PT8H26M,610.36,False,ORD
LGA,PDX,2024-12-02T06:25:00,2024-12-02T11:52:00,PT8H27M,610.36,False,ORD
LGA,PDX,2024-12-02T11:25:00,2024-12-02T18:41:00,PT10H16M,610.36,False,ORD
JFK,PDX,2024-12-02T18:40:00,2024-12-03T08:19:00,PT16H39M,614.62,False,SEA
EWR,PDX,2024-12-02T09:00:00,2024-12-02T16:50:00,PT10H50M,618.96,False,LAX
EWR,PDX,2024-12-02T09:00:00,2024-12-02T20:00:00,PT14H,624.29,False,LAX
LGA,PDX,2024-12-02T15:05:00,2024-12-02T21:14:00,PT9H9M,629.71,False,DEN
LGA,PDX,2024-12-02T15:05:00,2024-12-02T22:42:00,PT10H37M,629.71,False,DEN
LGA,PDX,2024-12-02T10:00:00,2024-12-02T17:58:00,PT10H58M,629.71,False,DEN
JFK,PDX,2024-12-02T16:40:00,2024-12-02T21:52:00,PT8H12M,665.19,False,SEA
JFK,PDX,2024-12-02T07:00:00,2024-12-02T12:27:00,PT8H27M,665.19,False,SEA
JFK,PDX,2024-12-02T16:40:00,2024-12-02T22:48:00,PT9H8M,665.19,False,SEA
JFK,PDX,2024-12-02T07:00:00,2024-12-02T14:31:00,PT10H31M,665.19,False,SEA
LGA,PDX,2024-12-02T12:10:00,2024-12-02T17:58:00,PT8H48M,670.56,False,DEN
JFK,PDX,2024-12-02T09:30:00,2024-12-02T20:35:00,PT14H5M,671.59,False,SAN
EWR,PDX,2024-12-02T13:00:00,2024-12-02T18:41:00,PT8H41M,681.31,False,ORD
LGA,PDX,2024-12-02T12:10:00,2024-12-02T21:14:00,PT12H4M,682.34,False,DEN
LGA,PDX,2024-12-02T07:10:00,2024-12-02T13:49:00,PT9H39M,720.01,False,DEN
EWR,PDX,2024-12-02T17:00:00,2024-12-02T22:42:00,PT8H42M,733.99,False,DEN
EWR,PDX,2024-12-02T14:15:00,2024-12-02T21:14:00,PT9H59M,733.99,False,DEN
EWR,PDX,2024-12-02T15:40:00,2024-12-02T21:14:00,PT8H34M,778.06,False,DEN
EWR,PDX,2024-12-02T06:00:00,2024-12-02T11:52:00,PT8H52M,778.06,False,ORD
EWR,PDX,2024-12-02T11:40:00,2024-12-02T18:41:00,PT10H1M,778.06,False,ORD
LGA,PDX,2024-12-02T16:29:00,2024-12-02T22:42:00,PT9H13M,778.06,False,ORD
EWR,PDX,2024-12-02T15:40:00,2024-12-02T22:42:00,PT10H2M,778.06,False,DEN
EWR,PDX,2024-12-02T12:30:00,2024-12-02T17:58:00,PT8H28M,798.49,False,DEN
EWR,PDX,2024-12-02T15:15:00,2024-12-02T22:42:00,PT10H27M,867.29,False,ORD
JFK,PDX,2024-12-02T11:45:00,2024-12-02T18:33:00,PT9H48M,932.86,False,SEA
JFK,PDX,2024-12-02T11:45:00,2024-12-02T19:33:00,PT10H48M,932.86,False,SEA
EWR,PDX,2024-12-02T07:55:00,2024-12-02T13:49:00,PT8H54M,945.76,False,DEN
EWR,PDX,2024-12-02T06:30:00,2024-12-02T13:49:00,PT10H19M,945.76,False,DEN
LGA,PDX,2024-12-02T06:00:00,2024-12-02T21:14:00,PT18H14M,977.35,False,DCA
LGA,PDX,2024-12-02T10:25:00,2024-12-02T21:14:00,PT13H49M,1001.0,False,DCA
EWR,ORD,2024-12-01T21:15:00,2024-12-01T22:52:00,PT2H37M,136.92,True,None
LGA,ORD,2024-12-01T08:35:00,2024-12-01T10:14:00,PT2H39M,146.6,True,None
LGA,ORD,2024-12-01T20:20:00,2024-12-01T21:59:00,PT2H39M,146.6,True,None
LGA,ORD,2024-12-01T17:40:00,2024-12-01T19:22:00,PT2H42M,146.6,True,None
EWR,ORD,2024-12-01T09:00:00,2024-12-01T10:44:00,PT2H44M,241.2,True,None
EWR,ORD,2024-12-01T22:55:00,2024-12-02T00:26:00,PT2H31M,274.52,True,None
EWR,ORD,2024-12-01T21:58:00,2024-12-01T23:29:00,PT2H31M,313.22,True,None
LGA,ORD,2024-12-01T06:25:00,2024-12-01T08:03:00,PT2H38M,321.82,True,None
LGA,ORD,2024-12-01T07:25:00,2024-12-01T09:03:00,PT2H38M,321.82,True,None
LGA,ORD,2024-12-01T13:15:00,2024-12-01T14:53:00,PT2H38M,321.82,True,None
LGA,ORD,2024-12-01T20:25:00,2024-12-01T22:17:00,PT2H52M,321.82,True,None
JFK,ORD,2024-12-01T07:12:00,2024-12-01T09:01:00,PT2H49M,384.17,True,None
EWR,ORD,2024-12-01T21:05:00,2024-12-01T22:36:00,PT2H31M,436.85,True,None
EWR,ORD,2024-12-01T19:43:00,2024-12-01T21:22:00,PT2H39M,436.85,True,None
EWR,ORD,2024-12-01T18:25:00,2024-12-01T20:07:00,PT2H42M,436.85,True,None
LGA,ORD,2024-12-01T08:00:00,2024-12-01T09:38:00,PT2H38M,436.85,True,None
LGA,ORD,2024-12-01T10:25:00,2024-12-01T12:03:00,PT2H38M,436.85,True,None
LGA,ORD,2024-12-01T17:25:00,2024-12-01T19:03:00,PT2H38M,436.85,True,None
LGA,ORD,2024-12-01T16:29:00,2024-12-01T18:08:00,PT2H39M,436.85,True,None
EWR,ORD,2024-12-01T11:40:00,2024-12-01T13:11:00,PT2H31M,531.45,True,None
EWR,ORD,2024-12-01T10:30:00,2024-12-01T12:04:00,PT2H34M,531.45,True,None
EWR,ORD,2024-12-01T13:00:00,2024-12-01T14:34:00,PT2H34M,531.45,True,None
EWR,ORD,2024-12-01T17:15:00,2024-12-01T18:54:00,PT2H39M,531.45,True,None
LGA,ORD,2024-12-01T15:25:00,2024-12-01T17:03:00,PT2H38M,541.12,True,None
LGA,ORD,2024-12-01T18:24:00,2024-12-01T20:02:00,PT2H38M,541.12,True,None
LGA,ORD,2024-12-01T11:25:00,2024-12-01T13:04:00,PT2H39M,541.12,True,None
LGA,ORD,2024-12-01T19:25:00,2024-12-01T21:17:00,PT2H52M,541.12,True,None
LGA,ORD,2024-12-01T21:15:00,2024-12-01T22:53:00,PT2H38M,541.12,True,None
EWR,ORD,2024-12-01T14:14:00,2024-12-01T15:48:00,PT2H34M,684.1,True,None
EWR,ORD,2024-12-01T15:15:00,2024-12-01T16:54:00,PT2H39M,684.1,True,None
LGA,ORD,2024-12-01T14:25:00,2024-12-01T16:17:00,PT2H52M,684.1,True,None
EWR,ORD,2024-12-01T07:26:00,2024-12-01T09:10:00,PT2H44M,956.07,True,None
EWR,ORD,2024-12-01T08:00:00,2024-12-01T09:44:00,PT2H44M,956.07,True,None
EWR,ORD,2024-12-01T21:15:00,2024-12-01T22:52:00,PT2H37M,136.92,True,None
LGA,ORD,2024-12-01T08:35:00,2024-12-01T10:14:00,PT2H39M,146.6,True,None
LGA,ORD,2024-12-01T20:20:00,2024-12-01T21:59:00,PT2H39M,146.6,True,None
LGA,ORD,2024-12-01T17:40:00,2024-12-01T19:22:00,PT2H42M,146.6,True,None
EWR,ORD,2024-12-01T17:04:00,2024-12-01T23:34:00,PT7H30M,172.84,False,ATL
EWR,ORD,2024-12-01T13:11:00,2024-12-01T23:34:00,PT11H23M,178.17,False,ATL
EWR,ORD,2024-12-01T13:52:00,2024-12-02T01:27:00,PT12H35M,178.17,False,DFW
LGA,ORD,2024-12-01T17:48:00,2024-12-02T01:27:00,PT8H39M,182.51,False,DFW
EWR,ORD,2024-12-01T11:48:00,2024-12-01T19:30:00,PT8H42M,226.59,False,MSP
EWR,ORD,2024-12-01T09:00:00,2024-12-01T10:44:00,PT2H44M,241.2,True,None
LGA,ORD,2024-12-01T08:52:00,2024-12-01T23:34:00,PT15H42M,250.19,False,ATL
LGA,ORD,2024-12-01T10:25:00,2024-12-01T16:43:00,PT7H18M,250.24,False,DCA
EWR,ORD,2024-12-01T22:55:00,2024-12-02T00:26:00,PT2H31M,274.52,True,None
LGA,ORD,2024-12-01T16:36:00,2024-12-02T08:51:00,PT17H15M,307.17,False,MIA
EWR,ORD,2024-12-01T21:58:00,2024-12-01T23:29:00,PT2H31M,313.22,True,None
LGA,ORD,2024-12-01T06:25:00,2024-12-01T08:03:00,PT2H38M,321.82,True,None
LGA,ORD,2024-12-01T07:25:00,2024-12-01T09:03:00,PT2H38M,321.82,True,None
LGA,ORD,2024-12-01T13:15:00,2024-12-01T14:53:00,PT2H38M,321.82,True,None
LGA,ORD,2024-12-01T20:25:00,2024-12-01T22:17:00,PT2H52M,321.82,True,None
JFK,ORD,2024-12-01T11:24:00,2024-12-01T19:30:00,PT9H6M,323.29,False,MSP
JFK,ORD,2024-12-01T07:12:00,2024-12-01T09:01:00,PT2H49M,384.17,True,None
EWR,ORD,2024-12-01T21:05:00,2024-12-01T22:36:00,PT2H31M,436.85,True,None
EWR,ORD,2024-12-01T19:43:00,2024-12-01T21:22:00,PT2H39M,436.85,True,None
EWR,ORD,2024-12-01T18:25:00,2024-12-01T20:07:00,PT2H42M,436.85,True,None
LGA,ORD,2024-12-01T08:00:00,2024-12-01T09:38:00,PT2H38M,436.85,True,None
LGA,ORD,2024-12-01T10:25:00,2024-12-01T12:03:00,PT2H38M,436.85,True,None
LGA,ORD,2024-12-01T17:25:00,2024-12-01T19:03:00,PT2H38M,436.85,True,None
LGA,ORD,2024-12-01T16:29:00,2024-12-01T18:08:00,PT2H39M,436.85,True,None
LGA,ORD,2024-12-01T10:56:00,2024-12-01T18:34:00,PT8H38M,488.89,False,ATL
EWR,ORD,2024-12-01T11:40:00,2024-12-01T13:11:00,PT2H31M,531.45,True,None
EWR,ORD,2024-12-01T10:30:00,2024-12-01T12:04:00,PT2H34M,531.45,True,None
EWR,ORD,2024-12-01T13:00:00,2024-12-01T14:34:00,PT2H34M,531.45,True,None
EWR,ORD,2024-12-01T17:15:00,2024-12-01T18:54:00,PT2H39M,531.45,True,None
LGA,ORD,2024-12-01T15:25:00,2024-12-01T17:03:00,PT2H38M,541.12,True,None
LGA,ORD,2024-12-01T18:24:00,2024-12-01T20:02:00,PT2H38M,541.12,True,None
LGA,ORD,2024-12-01T11:25:00,2024-12-01T13:04:00,PT2H39M,541.12,True,None
LGA,ORD,2024-12-01T19:25:00,2024-12-01T21:17:00,PT2H52M,541.12,True,None
LGA,ORD,2024-12-01T21:15:00,2024-12-01T22:53:00,PT2H38M,541.12,True,None
JFK,ORD,2024-12-01T08:56:00,2024-12-01T18:34:00,PT10H38M,566.24,False,ATL
EWR,ORD,2024-12-01T14:14:00,2024-12-01T15:48:00,PT2H34M,684.1,True,None
EWR,ORD,2024-12-01T15:15:00,2024-12-01T16:54:00,PT2H39M,684.1,True,None
LGA,ORD,2024-12-01T14:25:00,2024-12-01T16:17:00,PT2H52M,684.1,True,None
LGA,ORD,2024-12-01T06:00:00,2024-12-01T11:55:00,PT6H55M,693.14,False,DCA
JFK,ORD,2024-12-01T12:15:00,2024-12-01T16:04:00,PT4H49M,804.94,False,BOS
JFK,ORD,2024-12-01T09:50:00,2024-12-01T16:04:00,PT7H14M,804.94,False,BOS
LGA,ORD,2024-12-01T10:59:00,2024-12-01T16:04:00,PT6H5M,938.24,False,BOS
EWR,ORD,2024-12-01T07:26:00,2024-12-01T09:10:00,PT2H44M,956.07,True,None
EWR,ORD,2024-12-01T08:00:00,2024-12-01T09:44:00,PT2H44M,956.07,True,None
EWR,ORD,2024-12-02T21:15:00,2024-12-02T22:52:00,PT2H37M,126.17,True,None
LGA,ORD,2024-12-02T08:35:00,2024-12-02T10:14:00,PT2H39M,146.6,True,None
LGA,ORD,2024-12-02T20:20:00,2024-12-02T21:59:00,PT2H39M,146.6,True,None
LGA,ORD,2024-12-02T17:40:00,2024-12-02T19:22:00,PT2H42M,146.6,True,None
JFK,ORD,2024-12-02T07:12:00,2024-12-02T09:01:00,PT2H49M,207.87,True,None
EWR,ORD,2024-12-02T21:29:00,2024-12-02T23:00:00,PT2H31M,241.2,True,None
EWR,ORD,2024-12-02T18:25:00,2024-12-02T20:07:00,PT2H42M,241.2,True,None
LGA,ORD,2024-12-02T06:25:00,2024-12-02T08:03:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T07:23:00,2024-12-02T09:01:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T09:00:00,2024-12-02T10:38:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T13:15:00,2024-12-02T14:53:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T15:25:00,2024-12-02T17:03:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T17:25:00,2024-12-02T19:03:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T18:24:00,2024-12-02T20:02:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T21:15:00,2024-12-02T22:53:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T11:25:00,2024-12-02T13:04:00,PT2H39M,241.2,True,None
LGA,ORD,2024-12-02T19:25:00,2024-12-02T21:17:00,PT2H52M,241.2,True,None
EWR,ORD,2024-12-02T14:09:00,2024-12-02T15:43:00,PT2H34M,258.4,True,None
LGA,ORD,2024-12-02T20:25:00,2024-12-02T22:17:00,PT2H52M,258.4,True,None
EWR,ORD,2024-12-02T07:26:00,2024-12-02T09:10:00,PT2H44M,274.52,True,None
EWR,ORD,2024-12-02T09:00:00,2024-12-02T10:44:00,PT2H44M,274.52,True,None
EWR,ORD,2024-12-02T10:30:00,2024-12-02T12:04:00,PT2H34M,313.22,True,None
EWR,ORD,2024-12-02T13:00:00,2024-12-02T14:34:00,PT2H34M,313.22,True,None
EWR,ORD,2024-12-02T17:15:00,2024-12-02T18:54:00,PT2H39M,313.22,True,None
EWR,ORD,2024-12-02T19:43:00,2024-12-02T21:22:00,PT2H39M,313.22,True,None
LGA,ORD,2024-12-02T10:25:00,2024-12-02T12:03:00,PT2H38M,321.82,True,None
LGA,ORD,2024-12-02T08:00:00,2024-12-02T09:39:00,PT2H39M,321.82,True,None
LGA,ORD,2024-12-02T16:29:00,2024-12-02T18:08:00,PT2H39M,321.82,True,None
LGA,ORD,2024-12-02T14:25:00,2024-12-02T16:17:00,PT2H52M,321.82,True,None
EWR,ORD,2024-12-02T11:40:00,2024-12-02T13:11:00,PT2H31M,436.85,True,None
EWR,ORD,2024-12-02T15:15:00,2024-12-02T16:54:00,PT2H39M,436.85,True,None
EWR,ORD,2024-12-02T06:00:00,2024-12-02T07:44:00,PT2H44M,436.85,True,None
EWR,ORD,2024-12-02T08:00:00,2024-12-02T09:44:00,PT2H44M,531.45,True,None
EWR,ORD,2024-12-02T21:15:00,2024-12-02T22:52:00,PT2H37M,126.17,True,None
LGA,ORD,2024-12-02T08:35:00,2024-12-02T10:14:00,PT2H39M,146.6,True,None
LGA,ORD,2024-12-02T20:20:00,2024-12-02T21:59:00,PT2H39M,146.6,True,None
LGA,ORD,2024-12-02T17:40:00,2024-12-02T19:22:00,PT2H42M,146.6,True,None
EWR,ORD,2024-12-02T17:04:00,2024-12-02T23:34:00,PT7H30M,162.09,False,ATL
EWR,ORD,2024-12-02T13:11:00,2024-12-02T23:34:00,PT11H23M,167.42,False,ATL
EWR,ORD,2024-12-02T13:52:00,2024-12-03T01:27:00,PT12H35M,167.42,False,DFW
LGA,ORD,2024-12-02T17:48:00,2024-12-03T01:27:00,PT8H39M,182.51,False,DFW
JFK,ORD,2024-12-02T07:12:00,2024-12-02T09:01:00,PT2H49M,207.87,True,None
EWR,ORD,2024-12-02T11:48:00,2024-12-02T19:01:00,PT8H13M,226.59,False,MSP
JFK,ORD,2024-12-02T11:24:00,2024-12-02T19:01:00,PT8H37M,226.59,False,MSP
LGA,ORD,2024-12-02T08:52:00,2024-12-02T23:34:00,PT15H42M,230.84,False,ATL
EWR,ORD,2024-12-02T21:29:00,2024-12-02T23:00:00,PT2H31M,241.2,True,None
EWR,ORD,2024-12-02T18:25:00,2024-12-02T20:07:00,PT2H42M,241.2,True,None
LGA,ORD,2024-12-02T06:25:00,2024-12-02T08:03:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T07:23:00,2024-12-02T09:01:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T09:00:00,2024-12-02T10:38:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T13:15:00,2024-12-02T14:53:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T15:25:00,2024-12-02T17:03:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T17:25:00,2024-12-02T19:03:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T18:24:00,2024-12-02T20:02:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T21:15:00,2024-12-02T22:53:00,PT2H38M,241.2,True,None
LGA,ORD,2024-12-02T11:25:00,2024-12-02T13:04:00,PT2H39M,241.2,True,None
LGA,ORD,2024-12-02T19:25:00,2024-12-02T21:17:00,PT2H52M,241.2,True,None
EWR,ORD,2024-12-02T14:09:00,2024-12-02T15:43:00,PT2H34M,258.4,True,None
LGA,ORD,2024-12-02T20:25:00,2024-12-02T22:17:00,PT2H52M,258.4,True,None
EWR,ORD,2024-12-02T07:26:00,2024-12-02T09:10:00,PT2H44M,274.52,True,None
EWR,ORD,2024-12-02T09:00:00,2024-12-02T10:44:00,PT2H44M,274.52,True,None
LGA,ORD,2024-12-02T16:36:00,2024-12-03T08:51:00,PT17H15M,307.17,False,MIA
EWR,ORD,2024-12-02T10:30:00,2024-12-02T12:04:00,PT2H34M,313.22,True,None
EWR,ORD,2024-12-02T13:00:00,2024-12-02T14:34:00,PT2H34M,313.22,True,None
EWR,ORD,2024-12-02T17:15:00,2024-12-02T18:54:00,PT2H39M,313.22,True,None
EWR,ORD,2024-12-02T19:43:00,2024-12-02T21:22:00,PT2H39M,313.22,True,None
LGA,ORD,2024-12-02T10:25:00,2024-12-02T12:03:00,PT2H38M,321.82,True,None
LGA,ORD,2024-12-02T08:00:00,2024-12-02T09:39:00,PT2H39M,321.82,True,None
LGA,ORD,2024-12-02T16:29:00,2024-12-02T18:08:00,PT2H39M,321.82,True,None
LGA,ORD,2024-12-02T14:25:00,2024-12-02T16:17:00,PT2H52M,321.82,True,None
EWR,ORD,2024-12-02T11:40:00,2024-12-02T13:11:00,PT2H31M,436.85,True,None
EWR,ORD,2024-12-02T15:15:00,2024-12-02T16:54:00,PT2H39M,436.85,True,None
EWR,ORD,2024-12-02T06:00:00,2024-12-02T07:44:00,PT2H44M,436.85,True,None
LGA,ORD,2024-12-02T10:56:00,2024-12-02T16:31:00,PT6H35M,488.89,False,ATL
LGA,ORD,2024-12-02T22:50:00,2024-12-03T20:21:00,PT22H31M,494.22,False,DEN
EWR,ORD,2024-12-02T08:00:00,2024-12-02T09:44:00,PT2H44M,531.45,True,None
LGA,ORD,2024-12-02T10:25:00,2024-12-02T16:43:00,PT7H18M,535.11,False,DCA
LGA,ORD,2024-12-02T06:00:00,2024-12-02T11:53:00,PT6H53M,550.16,False,DCA
JFK,ORD,2024-12-02T08:56:00,2024-12-02T16:31:00,PT8H35M,560.91,False,ATL
JFK,ORD,2024-12-02T12:15:00,2024-12-02T16:04:00,PT4H49M,581.34,False,BOS
JFK,ORD,2024-12-02T09:50:00,2024-12-02T16:04:00,PT7H14M,581.34,False,BOS
LGA,ORD,2024-12-02T10:59:00,2024-12-02T16:04:00,PT6H5M,581.34,False,BOS
LGA,DFW,2024-12-01T17:48:00,2024-12-01T20:43:00,PT3H55M,179.92,True,None
EWR,DFW,2024-12-01T13:52:00,2024-12-01T16:35:00,PT3H43M,189.6,True,None
